"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NR_145818	1936784	1269483	0.609421990641462	0.820965998899418	506.705463025763	0	0	0	TRUE
NM_131335	235241	1299	7.50059428745286	7.71213829571082	500.460194584159	0	0	0	TRUE
NM_001098730	426194	109670	1.95834134937841	2.16988535763637	495.461157808175	0	0	0	TRUE
NM_198817	560685	44	13.6373993297145	13.8489433379725	479.025851085293	0	0	0	TRUE
NM_131580	287485	46091	2.64092970890688	2.85247371716483	475.126242154815	0	0	0	TRUE
NM_199986	238296	28442	3.06665991302415	3.27820392128211	461.738387923839	0	0	0	TRUE
NM_001098392	16652	249139	-3.90318350876663	-3.69163950050867	-459.902681357958	0	0	0	TRUE
NM_212645	178930	3906	5.51755953527756	5.72910354353552	457.209546541213	0	0	0	TRUE
NM_212603	382633	106555	1.84436301168376	2.05590701994172	453.653936110344	0	0	0	TRUE
NM_194367	294509	171	10.7500996820853	10.9616436903433	453.211870217174	0	0	0	TRUE
NM_212909	16270	241419	-3.89125306647814	-3.67970905822018	-452.189846932917	0	0	0	TRUE
NM_200104	481942	169658	1.50623007366034	1.7177740819183	451.169618264279	0	0	0	TRUE
NM_200171	4862	200825	-5.36824517292276	-5.1567011646648	-447.415059499719	0	0	0	TRUE
NM_001115138	178330	8637	4.36787532443038	4.57941933268834	445.294308855565	0	0	0	TRUE
NM_200298	4419	195852	-5.4699001195462	-5.25835611128824	-442.681413885415	0	0	0	TRUE
NM_001305588	221638	28541	2.95709746475984	3.16864147301779	438.671027200994	0	0	0	TRUE
NM_198121	1695	192167	-6.8249315260734	-6.61338751781545	-436.064727605952	0	0	0	TRUE
NM_213188	2192	185239	-6.40099626536161	-6.18945225710365	-431.233811256623	0	0	0	TRUE
NM_001002378	315995	79338	1.99381779603828	2.20536180429624	430.874546395282	0	0	0	TRUE
NM_001137666	165234	7492	4.46301586910849	4.67455987736644	430.378061027099	0	0	0	TRUE
NM_213024	164738	7340	4.4882495056208	4.69979351387876	430.165776516458	0	0	0	TRUE
NM_001017797	526890	215327	1.29097256727154	1.5025165755295	428.366599503208	0	0	0	TRUE
NM_199983	8799	196843	-4.48356202720522	-4.27201801894726	-427.773719431807	0	0	0	TRUE
NM_213133	166727	803	7.69787205218505	7.90941606044301	417.572606743395	0	0	0	TRUE
NM_131702	12754	192509	-3.91590420348521	-3.70436019522726	-404.752596945383	0	0	0	TRUE
NM_131069	322527	95499	1.7558624078234	1.96740641608136	404.702816121781	0	0	0	TRUE
NM_212703	20754	216444	-3.38253248379218	-3.17098847553422	-402.976034771249	0	0	0	TRUE
NM_213279	235621	50256	2.22910037358356	2.44064438184152	395.25473646054	0	0	0	TRUE
NM_001089427	1488	156680	-6.71830269673008	-6.50675868847212	-394.621189423825	0	0	0	TRUE
NM_199428	406120	154977	1.38985195444749	1.60139596270544	393.93011082518	0	0	0	TRUE
NM_198140	390617	145502	1.42471575410816	1.63625976236611	392.358048351604	0	0	0	TRUE
NM_001013533	63633	316419	-2.31398918720053	-2.10244517894257	-388.841054839224	0	0	0	TRUE
NM_001044959	7440	162942	-4.45291208993396	-4.24136808167601	-388.456262030742	0	0	0	TRUE
NM_212723	2647	148464	-5.80961113931502	-5.59806713105706	-386.855551894818	0	0	0	TRUE
NM_001128336	31653	235111	-2.89292789246307	-2.68138388420511	-386.612955583492	0	0	0	TRUE
NM_001003528	161872	329	8.94255015604761	9.15409416430557	383.803954591121	0	0	0	TRUE
NM_199430	30202	227924	-2.91583685165811	-2.70429284340015	-382.385762534123	0	0	0	TRUE
NM_001313770	8187	160468	-4.29280692297811	-4.08126291472016	-381.381160128719	0	0	0	TRUE
NM_201514	125371	1437	6.44699979992583	6.65854380818379	378.618753973437	0	0	0	TRUE
NM_131310	665971	360751	0.884455962008879	1.09599997026683	377.093864121742	0	0	0	TRUE
NM_001327928	18289	189826	-3.37562950913661	-3.16408550087865	-377.005570854106	0	0	0	TRUE
NM_001099239	135769	9416	3.84989597746613	4.06143998572409	376.94898875494	0	0	0	TRUE
NM_001130697	138693	10785	3.68479689336029	3.89634090161825	376.109969958079	0	0	0	TRUE
NM_001089544	8267	156380	-4.24154831597352	-4.03000430771556	-375.0799151833	0	0	0	TRUE
NM_001001820	117031	1567	6.22274174167376	6.43428574993172	367.495782855361	0	0	0	TRUE
NM_001100070	2101	133747	-5.9922865593997	-5.78074255114174	-367.345306768065	0	0	0	TRUE
NM_201477	9010	153133	-4.08711429933745	-3.87557029107949	-366.624455110595	0	0	0	TRUE
NM_214714	446535	201762	1.14611877830266	1.35766278656062	365.354082517808	0	0	0	TRUE
NM_001288658	2055	131829	-6.00338556798937	-5.79184155973141	-364.699654560629	0	0	0	TRUE
NM_214793	217435	52501	2.05016737874644	2.2617113870044	362.936969347267	0	0	0	TRUE
NM_001004601	395757	167585	1.23972184465755	1.4512658529155	361.710259680284	0	0	0	TRUE
NM_001044324	573256	301086	0.929003923199407	1.14054793145736	361.208613330439	0	0	0	TRUE
NM_200029	172105	29727	2.5334432299187	2.74498723817666	360.374878406943	0	0	0	TRUE
NM_001326405	134112	12656	3.40554492165783	3.61708892991578	360.364846142375	0	0	0	TRUE
NM_201052	229341	60381	1.92532773767321	2.13687174593117	359.879017927443	0	0	0	TRUE
NM_200458	940856	614084	0.615537918267734	0.82708192652569	354.633200214652	0	0	0	TRUE
NM_213278	211240	53088	1.99242535000294	2.20396935826089	352.101059489633	0	0	0	TRUE
NM_001024409	76805	313358	-2.02853968700369	-1.81699567874573	-351.389118414206	0	0	0	TRUE
NM_212630	234009	67360	1.79659997349548	2.00814398175344	349.337639878784	0	0	0	TRUE
NM_213130	113593	590	7.58894326382912	7.80048727208707	346.398370034008	0	0	0	TRUE
NM_198807	9921	139216	-3.81069567219782	-3.59915166393986	-340.563999713439	0	0	0	TRUE
NM_001270554	4767	120938	-4.66504219024251	-4.45349818198456	-338.707774612023	0	0	0	TRUE
NM_214722	236065	73569	1.68201427081559	1.89355827907355	337.488929583952	0	0	0	TRUE
NM_131059	290323	108512	1.41980427524551	1.63134828350347	337.4735683686	0	0	0	TRUE
NM_213113	185972	44499	2.06324060437204	2.27478461263	336.814472675916	0	0	0	TRUE
NM_173247	514961	275203	0.903966978516944	1.1155109867749	336.255454112019	0	0	0	TRUE
NM_183074	128337	215	9.2213847892032	9.43292879746116	335.539682301081	0	0	0	TRUE
NM_131139	100910	839	6.91018262401651	7.12172663227447	335.284712085198	0	0	0	TRUE
NM_199779	6427	123644	-4.26590295000901	-4.05435894175106	-334.113766796601	0	0	0	TRUE
NM_001002383	163461	84	10.9262695172396	11.1378135254976	332.752418961438	0	0	0	TRUE
NM_213182	3861	114252	-4.88710105561267	-4.67555704735472	-332.577307838836	0	0	0	TRUE
NM_001033595	465484	239634	0.957898962527256	1.16944297078521	331.994354690362	0	0	0	TRUE
NM_131884	100838	680	7.21228894777742	7.42383295603538	331.562036444682	0	0	0	TRUE
NM_001076559	150275	27578	2.4460152808182	2.65755928907615	330.990040171277	0	0	0	TRUE
NM_181758	121501	215	9.1424158126628	9.35395982092076	328.20837407558	0	0	0	TRUE
NM_001003875	203490	58860	1.78959845125345	2.0011424595114	325.00622238631	0	0	0	TRUE
NM_201336	69656	275929	-1.98597755762126	-1.7744335493633	-324.381479667302	0	0	0	TRUE
NM_001202486	88425	1862	5.56952933591685	5.78107334417481	321.407394141479	0	0	0	TRUE
NM_001080176	868	104688	-6.91418532291743	-6.70264131465947	-321.184765745625	0	0	0	TRUE
NM_212584	437556	226273	0.951403224639542	1.1629472328975	320.436578511533	0	0	0	TRUE
NM_214815	211702	66107	1.67915994851942	1.89070395677738	319.263993383375	0	0	0	TRUE
NM_001030247	22838	162847	-2.83400892264411	-2.62246491438616	-317.89575202046	0	0	0	TRUE
NM_130948	22451	159889	-2.83221907685749	-2.62067506859953	-314.877088900678	0	0	0	TRUE
NM_213107	226937	77563	1.548851335869	1.76039534412696	314.811420929003	0	0	0	TRUE
NM_201153	176574	46860	1.91384406672733	2.12538807498528	314.681709160132	0	0	0	TRUE
NM_001305662	92580	513	7.4955979265722	7.70714193483016	314.017372126221	0	0	0	TRUE
NM_213235	237315	84887	1.48318775741798	1.69473176567594	313.475641967931	0	0	0	TRUE
NM_001305582	257021	97999	1.39104730730267	1.60259131556063	313.473917829956	0	0	0	TRUE
NM_001005589	167504	42287	1.98590942872058	2.19745343697854	312.94690495141	0	0	0	TRUE
NM_213408	101515	279	8.50721208042916	8.71875608868711	312.167698386699	0	0	0	TRUE
NM_213644	142716	29611	2.26894196748402	2.48048597574198	310.447769587188	0	0	0	TRUE
NM_131245	82635	1458	5.82469033884667	6.03623434710463	310.386617510351	0	0	0	TRUE
NM_212762	130231	23437	2.47421308865056	2.68575709690852	309.870071795609	0	0	0	TRUE
NM_200047	223052	78945	1.49846028345752	1.71000429171548	305.830088397234	0	0	0	TRUE
NM_001003728	129514	24280	2.415267729807	2.62681173806495	305.337454217435	0	0	0	TRUE
NM_213257	5162	102330	-4.30915520912795	-4.09761120087	-304.899477958992	0	0	0	TRUE
NM_001015060	359812	177117	1.0225406112196	1.23408461947756	304.523498003347	0	0	0	TRUE
NM_131765	207137	22	13.2007941348468	13.4123381431047	304.137974295078	0	0	0	TRUE
NM_212599	191680	59752	1.68164090479412	1.89318491305207	304.050219841937	0	0	0	TRUE
NM_214683	151086	36049	2.06733883828493	2.27888284654289	303.900967582394	0	0	0	TRUE
NM_001142543	92794	8116	3.51519075443345	3.72673476269141	303.019044805347	0	0	0	TRUE
NM_200008	10681	118850	-3.47602327366067	-3.26447926540271	-302.449113927278	0	0	0	TRUE
NM_201468	306650	138948	1.14204788226127	1.35359189051923	301.994497438163	0	0	0	TRUE
NM_131309	267826	111581	1.26320463521022	1.47474864346817	301.076291878905	0	0	0	TRUE
NM_001025460	7570	108092	-3.83582264124481	-3.62427863298685	-300.864721283798	0	0	0	TRUE
NM_001003890	48085	211775	-2.13887346545292	-1.92732945719496	-300.565960082546	0	0	0	TRUE
NM_200881	234500	89803	1.38475237652764	1.5962963847856	298.563664727131	0	0	0	TRUE
NM_213233	76716	2273	5.07685791040717	5.28840191866512	298.266817361352	0	0	0	TRUE
NM_001004639	140530	54	11.3456311185996	11.5571751268576	297.707100043571	0	0	0	TRUE
NM_131002	139434	31769	2.13389081130017	2.34543481955813	297.021979872996	0	0	0	TRUE
NM_131047	17638	135604	-2.94264084935408	-2.73109684109613	-296.461888164109	0	0	0	TRUE
NM_201475	228008	86461	1.39896301685904	1.610507025117	296.288394253779	0	0	0	TRUE
NM_001161336	136352	56	11.2496214141206	11.4611654223786	295.69090900919	0	0	0	TRUE
NM_131512	7755	104752	-3.75570719766507	-3.54416318940711	-293.681743329821	0	0	0	TRUE
NM_200059	195908	66547	1.55773077727774	1.76927478553569	293.507287043659	0	0	0	TRUE
NM_001080993	74677	2912	4.68058171067414	4.8921257189321	291.576908840058	0	0	0	TRUE
NM_001128529	15530	126016	-3.02047718662689	-2.80893317836894	-289.992316444458	0	0	0	TRUE
NM_001171068	2930	86247	-4.87950170544821	-4.66795769719025	-288.863144552646	0	0	0	TRUE
NM_205613	16651	127686	-2.93891962274156	-2.7273756144836	-287.467572275575	0	0	0	TRUE
NM_201099	140390	35331	1.99043368731848	2.20197769557643	286.855168432053	0	0	0	TRUE
NM_001020477	72261	2871	4.65359198430856	4.86513599256651	286.57600838292	0	0	0	TRUE
NM_213317	364757	193116	0.917467965905196	1.12901197416315	285.667771587204	0	0	0	TRUE
NM_213356	99726	14761	2.75617922332001	2.96772323157797	285.327284238764	0	0	0	TRUE
NM_199623	4560	89356	-4.29245887586507	-4.08091486760711	-284.575206798952	0	0	0	TRUE
NM_213302	666600	449115	0.569736409928261	0.781280418186217	284.055615383236	0	0	0	TRUE
NM_001077535	54952	214550	-1.96507000638107	-1.75352599812311	-283.669102936818	0	0	0	TRUE
NM_200259	8497	100897	-3.56978590389552	-3.35824189563757	-282.049977953367	0	0	0	TRUE
NM_001034986	73900	4463	4.04948865266902	4.26103266092698	281.836792255895	0	0	0	TRUE
NM_131524	2340	80145	-5.09803208296053	-4.88648807470257	-280.659426443603	0	0	0	TRUE
NM_213015	271972	125372	1.11724295179945	1.3287869600574	280.380808534104	0	0	0	TRUE
NM_200431	2670	80869	-4.92067512463788	-4.70913111637992	-280.172183314577	0	0	0	TRUE
NM_001126109	73766	4735	3.96151967607534	4.17306368433329	280.004288937324	0	0	0	TRUE
NM_001100032	69887	595	6.87599063961897	7.08753464787693	279.334575433557	0	0	0	TRUE
NM_200752	180302	62757	1.52256710666197	1.73411111491993	277.65903643633	0	0	0	TRUE
NM_001301359	84614	9665	3.13005474990423	3.34159875816219	277.359242222883	0	0	0	TRUE
NM_131336	65909	1202	5.77696668029033	5.98851068854829	277.29062203102	0	0	0	TRUE
NM_131081	72444	4718	3.94061888329442	4.15216289155238	277.095741334444	0	0	0	TRUE
NM_001077536	67344	727	6.53345024042146	6.74499424867942	276.911964446637	0	0	0	TRUE
NM_201484	84010	9511	3.14289212590702	3.35443613416498	276.812532974641	0	0	0	TRUE
NM_001013455	82480	8905	3.21135681626649	3.42290082452444	276.576650884454	0	0	0	TRUE
NM_213070	1745	76312	-5.45061099597415	-5.23906698771619	-276.221952368841	0	0	0	TRUE
NM_212749	74572	302	7.94794167494135	8.1594856831993	275.871995347666	0	0	0	TRUE
NM_199724	105935	20016	2.40395372221758	2.61549773047553	275.490401905089	0	0	0	TRUE
NM_001202510	136885	36975	1.88834231080412	2.09988631906208	274.940917202672	0	0	0	TRUE
NM_212663	2292	76739	-5.06528101583175	-4.8537370075738	-274.342527280158	0	0	0	TRUE
NM_213144	212676	85989	1.30643321528554	1.51797722354349	274.068370680983	0	0	0	TRUE
NM_200923	6713	91010	-3.76099552699139	-3.54945151873344	-273.895833835373	0	0	0	TRUE
NM_205580	913	73965	-6.34008408312542	-6.12854007486746	-272.668229888658	0	0	0	TRUE
NM_001037113	72230	5415	3.73756492743283	3.94910893569078	272.580657331478	0	0	0	TRUE
NM_213192	72206	305	7.88716567078493	8.09870967904288	272.290944211913	0	0	0	TRUE
NM_001309531	11505	104263	-3.17989438819674	-2.96835037993878	-271.146388856769	0	0	0	TRUE
NM_201143	2839	76716	-4.75607274550063	-4.54452873724267	-270.964666663976	0	0	0	TRUE
NM_001001590	245314	110820	1.14641129828529	1.35795530654324	270.744073276034	0	0	0	TRUE
NM_001080033	159324	52339	1.60600534035123	1.81754934860919	269.627563029693	0	0	0	TRUE
NM_001122654	136427	38411	1.8285377646706	2.04008177292856	269.442200695129	0	0	0	TRUE
NM_001256207	63316	694	6.51149064279933	6.72303465105729	268.648832160029	0	0	0	TRUE
NM_001256631	169207	59099	1.51758362896299	1.72912763722095	268.434508831834	0	0	0	TRUE
NM_212784	156303	51021	1.61518238813061	1.82672639638857	267.979524386837	0	0	0	TRUE
NM_001080041	20086	125256	-2.64061751872016	-2.4290735104622	-267.033930307631	0	0	0	TRUE
NM_001045388	1941	71933	-5.2117817504786	-5.00023774222064	-266.769748851857	0	0	0	TRUE
NM_001122836	61084	1661	5.20067055967491	5.41221456793287	266.596670292004	0	0	0	TRUE
NM_199839	6046	84784	-3.80973914841563	-3.59819514015767	-265.736070275029	0	0	0	TRUE
NM_201050	13142	106086	-3.01297752630434	-2.80143351804638	-265.703852318926	0	0	0	TRUE
NM_001001593	154267	50651	1.60676682356775	1.81831083182571	265.388046463113	0	0	0	TRUE
NM_001002155	122297	31452	1.95916534973327	2.17070935799122	265.359414337921	0	0	0	TRUE
NM_001007775	114938	27469	2.06497955498234	2.2765235632403	264.885805529558	0	0	0	TRUE
NM_001031673	66262	4401	3.91227847240142	4.12382248065938	264.495112629999	0	0	0	TRUE
NM_200502	141394	42995	1.71748010130101	1.92902410955897	264.41466420595	0	0	0	TRUE
NM_001002075	60511	805	6.23206483328065	6.4436088415386	264.203464064658	0	0	0	TRUE
NM_213528	4124	77291	-4.22818419429651	-4.01664018603856	-263.414364746208	0	0	0	TRUE
NM_131734	4437	77817	-4.1324289043511	-3.92088489609315	-262.325531226094	0	0	0	TRUE
NM_001328091	2009	69671	-5.11600880150989	-4.90446479325193	-261.822600904427	0	0	0	TRUE
NM_001044996	60588	2700	4.48800077083407	4.69954477909202	260.856724457703	0	0	0	TRUE
NM_001110126	17018	113729	-2.74046677422975	-2.5289227659718	-260.361046637324	0	0	0	TRUE
NM_001309640	25493	134755	-2.40216574037172	-2.19062173211376	-260.328446795734	0	0	0	TRUE
NM_001017603	60194	2723	4.46635080212112	4.67789481037907	259.782162228965	0	0	0	TRUE
NM_212766	214740	94180	1.18909832183801	1.40064233009597	259.332366207572	0	0	0	TRUE
NM_203321	14041	104883	-2.90106326394981	-2.68951925569185	-258.606426889577	0	0	0	TRUE
NM_198816	72985	8159	3.16113574373312	3.37267975199108	258.592013143102	0	0	0	TRUE
NM_001002078	147053	48509	1.60001187248823	1.81155588074619	258.445577015615	0	0	0	TRUE
NM_001002866	134779	41102	1.71331522536673	1.92485923362468	257.78149364653	0	0	0	TRUE
NM_001172683	77946	10514	2.89016334918374	3.10170735744169	257.583848442351	0	0	0	TRUE
NM_001145554	6023	80721	-3.74438988313254	-3.53284587487458	-257.48037111939	0	0	0	TRUE
NM_173233	122564	33924	1.85315709283893	2.06470110109688	257.361984333643	0	0	0	TRUE
NM_001130400	256612	126357	1.0220830472797	1.23362705553766	257.045064158081	0	0	0	TRUE
NM_001128697	134155	20	12.7116132048581	12.9231572131161	256.698493607349	0	0	0	TRUE
NM_001013273	15577	107625	-2.78852392336358	-2.57697991510563	-255.948262561111	0	0	0	TRUE
NM_212657	45606	176437	-1.95185758995675	-1.74031358169879	-255.876224058415	0	0	0	TRUE
NM_199636	125186	36101	1.79396252400042	2.00550653225837	255.250019597451	0	0	0	TRUE
NM_001044779	1835	65946	-5.16743318628924	-4.95588917803129	-255.113977239468	0	0	0	TRUE
NM_194400	62505	288	7.76175897886876	7.97330298712671	254.896359944319	0	0	0	TRUE
NM_153659	163373	60526	1.43254265927521	1.64408666753316	254.516703573416	0	0	0	TRUE
NR_138543	122267	24	12.3147130451147	12.5262570533726	254.446809937152	0	0	0	TRUE
NM_130908	118196	26	12.1503819688179	12.3619259770758	254.024604583223	0	0	0	TRUE
NM_131513	63353	210698	-1.7336917767169	-1.52214776845895	-254.005869825365	0	0	0	TRUE
NM_131668	65580	208	8.30052856313933	8.51207257139729	253.887845122465	0	0	0	TRUE
NM_001031676	560971	384665	0.544323623796902	0.755867632054859	253.159590146135	0	0	0	TRUE
NM_001037667	19188	115423	-2.58865448444127	-2.37711047618332	-253.12148763875	0	0	0	TRUE
NM_001017588	83197	74	10.1347905210951	10.3463345293531	252.940187670273	0	0	0	TRUE
NM_131784	61682	4457	3.79070467842617	4.00224868668412	252.939972740962	0	0	0	TRUE
NM_001003995	5015	75144	-3.90533630836028	-3.69379230010233	-252.598201855736	0	0	0	TRUE
NM_130922	42164	166813	-1.98414808097984	-1.77260407272188	-251.99810924484	0	0	0	TRUE
NM_199823	74499	230140	-1.62721879068674	-1.41567478242878	-251.505436818277	0	0	0	TRUE
NM_200027	143128	48463	1.5623503131229	1.77389432138086	251.306311855752	0	0	0	TRUE
NM_200096	10785	91841	-3.09011217421718	-2.87856816595922	-250.652143515983	0	0	0	TRUE
NM_200028	100954	23546	2.10014417387936	2.31168818213732	250.547776644539	0	0	0	TRUE
NM_212953	105867	26330	2.00747352774663	2.21901753600459	250.276174305715	0	0	0	TRUE
NM_213137	53703	1334	5.33117211181263	5.54271612007058	250.273443964129	0	0	0	TRUE
NM_001077716	1407	62500	-5.47316195608764	-5.26161794782969	-250.073376230396	0	0	0	TRUE
NM_199432	17472	109362	-2.64599486566005	-2.4344508574021	-249.832223880274	0	0	0	TRUE
NM_173232	116747	32712	1.83549360497617	2.04703761323412	249.793176783793	0	0	0	TRUE
NM_198143	153044	55547	1.46216558466357	1.67370959292152	249.489227861224	0	0	0	TRUE
NM_001161447	219337	102705	1.09464278277613	1.30618679103408	248.457457916447	0	0	0	TRUE
NM_001100436	128256	40083	1.67796392299808	1.88950793125603	248.362736932447	0	0	0	TRUE
NM_001014343	945	60980	-6.01187801078868	-5.80033400253072	-248.033486667827	0	0	0	TRUE
NM_198366	321409	183157	0.811329487647175	1.02287349590513	247.441534858849	0	0	0	TRUE
NM_001123389	330355	190948	0.790837371235217	1.00238137949317	246.716028413418	0	0	0	TRUE
NM_200742	73147	10411	2.81269004648855	3.0242340547465	246.583366961335	0	0	0	TRUE
NM_001128693	2737	64693	-4.5629422763956	-4.35139826813764	-246.360522180758	0	0	0	TRUE
NM_001020578	81414	14415	2.49770606569145	2.70925007394941	246.128290528848	0	0	0	TRUE
NM_001007347	885	60029	-6.08383836944282	-5.87229436118487	-246.057192128017	0	0	0	TRUE
NM_201318	81542	238973	-1.5512323790173	-1.33968837075935	-245.750725097689	0	0	0	TRUE
NM_200446	3980	68569	-4.10671614642779	-3.89517213816983	-245.721089135875	0	0	0	TRUE
NM_173236	247956	125985	0.976832161788202	1.18837617004616	245.318153394209	0	0	0	TRUE
NM_198210	26164	127593	-2.28589415756228	-2.07435014930433	-244.752201486483	0	0	0	TRUE
NM_001305664	12550	93748	-2.90110054849733	-2.68955654023937	-244.492854063554	0	0	0	TRUE
NM_001005937	15239	100477	-2.72102515479457	-2.50948114653662	-243.657330504559	0	0	0	TRUE
NM_200815	145884	53190	1.45559472057923	1.66713872883718	242.900695404057	0	0	0	TRUE
NM_001002487	81955	15472	2.40517226959449	2.61671627785244	242.366570115008	0	0	0	TRUE
NM_001040052	114585	33723	1.76461340797142	1.97615741622937	241.853290957488	0	0	0	TRUE
NM_199480	4958	69989	-3.81929801848489	-3.60775401022693	-241.677678502919	0	0	0	TRUE
NM_214708	775	57796	-6.2206295281717	-6.00908551991374	-241.273544061995	0	0	0	TRUE
NM_213336	282775	561361	-0.989274259702132	-0.777730251444176	-241.192839224365	0	0	0	TRUE
NM_201476	121789	38577	1.65857097525152	1.87011498350947	240.340494356276	0	0	0	TRUE
NM_199431	22944	117537	-2.35692614647251	-2.14538213821455	-239.977474331556	0	0	0	TRUE
NM_200750	119121	37085	1.68352009612911	1.89506410438706	239.823984572883	0	0	0	TRUE
NM_001002079	123518	39855	1.6318886641678	1.84343267242576	239.693893942556	0	0	0	TRUE
NM_001004674	233207	117768	0.985663511133176	1.19720751939113	239.304582214371	0	0	0	TRUE
NM_001327845	4096	65804	-4.00588766267056	-3.7943436544126	-238.617700690911	0	0	0	TRUE
NM_212581	12828	91632	-2.83655524968345	-2.62501124142549	-238.570497196665	0	0	0	TRUE
NM_201085	8464	79373	-3.2292368023785	-3.01769279412055	-238.457669641295	0	0	0	TRUE
NM_001037410	101151	26782	1.91717497678554	2.12871898504349	238.383753171979	0	0	0	TRUE
NM_181495	52823	3201	4.04457165745315	4.25611566571111	238.204250797581	0	0	0	TRUE
NM_182882	50332	469	6.74574419315726	6.95728820141522	238.009084091235	0	0	0	TRUE
NM_212932	35774	144329	-2.01237786481525	-1.8008338565573	-236.963986558739	0	0	0	TRUE
NM_199576	199934	93736	1.09284869500337	1.30439270326132	236.952837805384	0	0	0	TRUE
NM_001077463	49483	2086	4.56812190609742	4.77966591435538	236.453455796469	0	0	0	TRUE
NM_001080580	56599	183	8.27278910478571	8.48433311304367	236.227262678619	0	0	0	TRUE
NM_200261	4053	64618	-3.99487401775778	-3.78333000949983	-236.221493606735	0	0	0	TRUE
NM_199516	11287	86296	-2.93463160948935	-2.72308760123139	-236.120838186036	0	0	0	TRUE
NM_001012304	99793	26683	1.90301774149484	2.1145617497528	235.780862306788	0	0	0	TRUE
NM_199756	90378	21446	2.07526304296404	2.286807051222	235.519746417578	0	0	0	TRUE
NM_212589	122905	40873	1.58832356496186	1.79986757321981	235.217341377413	0	0	0	TRUE
NM_001001811	59076	136	8.76282168370569	8.97436569196364	234.497464183926	0	0	0	TRUE
